,id,preco
2305,89524129962169603662109902149527203934,186558.33
2306,171765730467100318885719228858544351854,162140.97
2307,212393108846665048623516285182258409497,160113.33
2308,279397615220446732008378214557413743974,175157.19
2309,213329209826709956043073031573785404814,145558.72
2310,23037782957498483942849162329751513819,191355.55
2311,104524846305936046867844828173413347928,145028.89
2312,130226274940625115632867731942037140506,174649.4
2313,79326803826066164493023546334992945104,117864.46
2314,286305071823064709821394393916076254350,160852.22
2315,67693995170160772933339060593019271934,90693.16
2316,159205020354519002159105436966255445317,190458.22
2317,73592451487373138990340023028170714089,98587.305
2318,114018451376379638878907740265210781725,131767.38
2319,56400677074994323967301360712014912735,133332.06
2320,277790223932431319746425975547866332463,129141.664
2321,269166879874542524386103939346052440352,164490.19
2322,259929580269544615450671653183471149125,136225.33
2323,317738688538861668737280315745076950087,220593.75
2324,306603450071757802420354503377524725539,124611.95
2325,39188895141790070051719771411089602458,196466.66
2326,248791967189595376089127316757957067684,193953.12
2327,314688692216458400719526931506695191724,165961.1
2328,93768626475680327717666489181948728002,153246.47
2329,168210672411267901138260860817057710366,155372.97
2330,106308871852705565832144822953569337513,218846.38
2331,54669418787147016827604789687857989452,132199.47
2332,91354261730809112854903074411819637496,173708.92
2333,124296286741390626200365644888752717153,182492.44
2334,275708887805097197117717661321128813546,130352.07
2335,13882661915582660277508822410080942655,109600.266
2336,116267027651509294080476296960460982389,141562.66
2337,165055348297741648776615014123468001451,160477.3
2338,187906730693326118258992234071465133306,157207.84
2339,171559654013560259063831397864924179405,164645.67
2340,244818139149783472532099715051627053718,164528.31
2341,287965700461095058417161292792495199274,145096.69
2342,90546740889091859305575071966986097075,177801.45
2343,252157139136884670338189274058508955323,127242.98
2344,46780398682422704632934759948055315144,140888.6
2345,268701166444488778243437475636105999622,63022.176
2346,187103559783910662242435680932942199712,198158.45
2347,142394928112918539432690810000743598111,179555.28
2348,155368533967486358129634186723236598583,185720.77
2349,318070536903890155384902960786412421236,134924.56
2350,46623818536247323458889877465307350302,125890.695
2351,128483195891611990378688378692804510325,151376.31
2352,12090157103572294900306025580967742901,127178.586
2353,74197478797989544242890446035285534042,129682.836
2354,280838214473506008000455519060522433397,195245.42
2355,299602282801260696750047341114940424185,135024.92
2356,48529334847160611281063181416716613226,176342.05
2357,167892483183305208367009890366833985605,136396.28
2358,15608990199046273578684583268066626304,175486.05
2359,162226334502977468632623283180737092390,145702.56
2360,67418236096196249339970732587140163280,175195.25
2361,103086520169610296209004579735901296357,149842.66
2362,137568580330833538123664301734735718623,77726.14
2363,290180778501963062242838207151345279789,187257.92
2364,41677945018659597618077780796600632984,130303.9
2365,312380974733033220229732233639671600953,198283.14
2366,291739173755047434716417609999614966687,138272.89
2367,111603865456327022797920018524503064941,166480.86
2368,136668503373049060224401377974485902833,129349.56
2369,11044074181258218809640508971732526495,174210.77
2370,174305800195179592595555174117350355392,143552.97
2371,166734276063595160962015061502639840846,198619.23
2372,161803296047838892636450453587908093993,197133.69
2373,265707935472013238810936228166333402012,72099.71
2374,114962009709688563780325937088193910047,119397.63
2375,123939517145071001766745478544007332563,139624.52
2376,294958572291844300786568055708936711577,130372.08
2377,106839972935033963946617811715630935888,143847.38
2378,36244236918269547594244631587243255540,174237.83
2379,154941997174533686387835657545108111161,151496.02
2380,108738388558087889129953284132376291710,160459.84
2381,15386540434726850306039949267491460122,144546.08
2382,331423359022358183813289436614633713535,189385.39
2383,137278580914535999219956536144851464456,138555.36
2384,103430043663987160619648537692073212343,139141.38
2385,270035905315457223508112769261219625503,137770.3
2386,201941732008225477058560108301640852946,194403.98
2387,186297304095606288244304150618539113007,112138.5
2388,41849664693456656388790636140719055199,124553.86
2389,67241652828329103950941751758697250432,129758.625
2390,55431172158215826969576490839816409002,184576.12
2391,157405625721761478841300813495446286826,146556.62
2392,133536364038152732430674342363100404782,158975.3
2393,298957541875222897738564997820167404238,192483.19
2394,119760444398189580068055002129719676421,158484.28
2395,16148670937300231887490236175207669115,196945.45
2396,292566346980597474776912904253178628192,201807.14
2397,299222276066683381562978495855276823703,175304.19
2398,311969399547606392508138979724719015898,205727.42
2399,228764448427857024913827020895451849656,162927.61
2400,74713726126989475663416658676128799149,192390.2
2401,289596366734701106880988280804118097779,138706.05
2402,271148575580147416301297800934053172740,189108.0
2403,16941577917236156521065061976492785915,171353.17
2404,11028088217179424875271607494870895927,121971.17
2405,120511450072947449633717124783222031358,117443.83
2406,7210682279324940803767265015128657278,130122.74
2407,34215810137218210309559311180114976447,126421.04
2408,168581620947330642859545531841258778218,116339.445
2409,64147753106046892211972990381921596499,135503.38
2410,262345718203618691056337968350804031539,120414.08
2411,268835973681102834895078590092356424354,173388.14
2412,180952001031765967470618556109308890536,169853.78
2413,238033365230533535759591882888653166618,145181.02
2414,100262335470953242155054960204849633070,131371.48
2415,37594652991288185272995864845650192649,214794.06
2416,307593680876475182004502468550805809156,176673.98
2417,285507319302511439509694814081984559038,110192.33
2418,299400943135767410611595953954446009160,148741.73
2419,313543323635814581924216177737648024401,137390.62
2420,213711180097490073870423115393372832925,168193.6
2421,63617366273921007906773453036648405581,168669.34
2422,85087559770205924127967673693044848131,160573.72
2423,281429678724001426415966537675837035112,210121.11
2424,287332131970400495829393467437418376096,186024.66
2425,129388440648027263636305368226997009970,176981.64
2426,1217688113249542127246376087378285283,136249.33
2427,92654917687459686718657274024681175774,173788.97
2428,162325446723225230409427017229616482640,129765.68
2429,143862899095578823017945804452702543545,197361.64
2430,273790191243257434790886464131857193497,156635.38
2431,30742211779399112550415637985027636990,122512.44
2432,329911742678099605035620237732250235208,178968.62
2433,174393747250081487570301498511655735635,161471.56
2434,60140127224351738012591276844910890600,163147.16
2435,108593979519558444739408791790985172331,148723.81
2436,308911538973433622418445137409038709621,148156.44
2437,303048608324193918228212441231623136096,49703.098
2438,95677121861059966939222113001424679767,145489.2
2439,333299682941401352763271871939310202574,47852.613
2440,149258095239906834003514955982529539224,167230.33
2441,187515986274323778120053521210438593856,172509.94
2442,187215347453765047105708745778171345695,180737.72
2443,281457064835868910280612906803070161446,201091.06
2444,88612007023070055715641567026634678940,182364.28
2445,125558686934389642929139015265940758823,134365.61
2446,340263541147232701718175823130374645076,196710.28
2447,336997582196397405895719101892595469427,188990.42
2448,303252538964048179810167065262288855759,182220.81
2449,268631238257258381331530832007164674400,113958.97
2450,85321628496217785202778986764720605885,102748.42
2451,197463167359547242087639618032845363941,131843.69
2452,18738719839913566859072390044920455149,155685.64
2453,233031974095354128992675835296688474434,191749.56
2454,223103339374294907871819122421713952709,191386.55
2455,146239174873357583835206524751108316361,167200.83
2456,203845157383396562564378926434763844512,168142.69
2457,120566694065258850827433291269225910300,172084.16
2458,173677780140137847357555372111209563972,141184.83
2459,250880818699643636765685373261354744312,128457.78
2460,154172899683761441599219661046889147446,186826.55
2461,167730649926446283301347080646600937997,160372.52
2462,299987222569736735935286437679851042804,172773.62
2463,155862501063811205177979753553272479891,171147.81
2464,291661430893498069495991653195959484490,162808.73
2465,148650356428869653885912019655704493073,200086.78
2466,118949550985679895524539361231192635039,175466.67
2467,195381963800749313792209355215759527782,228280.38
2468,316170755562630516170095536199795103078,138261.88
2469,108339915466856120568361202608240685737,117502.81
2470,21575459547078313524088347900862473700,199318.86
2471,155054265173307702575693083349209797384,169547.86
2472,331056218322007802294763318275464628447,144217.38
2473,185407442339917681807832558390223013888,54484.19
2474,340001714796312123206497666590607987902,182704.75
2475,46122999674045767730581918737088886862,142401.75
2476,180028050757155272776773520970142585049,146152.0
2477,150416757670826136801153220577897635499,163942.27
2478,111671186912119023475946580247305610663,136344.47
2479,141709372392575012673138692162922482827,165357.95
2480,93426432157580418578816422124556197164,132389.97
2481,203395282264565526160232582161796277268,117164.61
2482,323509122267310595065625044465590907552,161700.42
2483,18228330706221290794614875057283176262,178731.77
2484,149469863704250238332175725560316856017,185148.73
2485,68114060528856206779445790903364194505,171185.5
2486,89472037591319635192090000745852631839,150421.88
2487,35194243305616623463551455709336215063,190148.3
2488,334704686666581738496442959474625203830,187071.02
2489,17714073545665868213342471142677684240,126297.18
2490,224517413001461801875422936198772126397,173438.7
2491,178961578696790787336403662006257345709,84594.52
2492,105050871193259110359088184716314969979,131190.95
2493,108153839590189997217976237737318096566,229194.36
2494,151814049026064319363329180973908304067,144105.22
2495,100087996264232884342223415487225096161,175298.58
2496,276028734005530251380024514540750321989,172824.44
2497,79980662097047292884129685984330677334,192755.33
2498,36929981519701028102081252545381182996,141325.61
2499,151497721168222758628037709898416489457,173191.88
2500,129758173221647544294405503743796070075,121194.72
2501,330543590728206665500354022544978196123,156459.12
2502,28596280756462827533185742261380779564,110771.7
2503,296304880811544549165734645774819213007,141191.84
2504,188537361829317023051685499970224916385,160296.58
2505,161889002999889172992817934313610124609,154667.58
2506,18993920637394176282214316094366580154,110983.59
2507,195176240473379715559002549739472995807,142742.11
2508,321105155350983048102527332822373673065,138398.14
2509,171937102506302820940449372390621425424,119180.67
2510,146659315228672989523378827596020676295,149711.97
2511,199429680910323550816015008662908507015,115343.82
2512,201111965707375438655259979642278988728,112263.52
2513,335861139294767207490716779831882856156,131500.98
2514,49904714476062421793718711665422785759,144573.2
2515,246232662384066850061604127815524961464,127899.94
2516,117138065387629832728835776533280623728,177534.39
2517,9132463140642104235013247309968864334,135348.44
2518,297224198149720502218905595622924570027,188585.88
2519,233192669547797965960174039163968984478,179139.86
2520,58558043232363714407659999031428372910,164467.69
2521,35976306917185584943381515497133510294,186751.83
2522,254820671679729127286447258773402927498,159813.36
2523,36596019508460918387726438343872836313,116506.586
2524,111291606909419377635837952497737546144,126891.055
2525,29737185635429063509832548849071433736,146036.69
2526,65573796250915010248303328993253450566,115642.766
2527,153884386423804318017504410422755099800,127028.48
2528,142820023820207511060887229653086830415,140660.25
2529,24003479172846810239414600002256879212,137259.61
2530,220964143589438981553893361197591516026,121458.04
2531,104487650992459086270185650274962309806,126058.93
2532,1650408075095867559708229941736425859,170931.47
2533,270749939421297856333936771085972871749,121666.77
2534,98078932385334857045401737364559731700,121730.53
2535,180092760234808300479394229422570247959,152008.56
2536,142896969912272689926522424411717221649,138458.64
2537,294879235963700163254527239611171220339,140591.66
2538,332180996860366485527816348176122176178,163585.42
2539,303746277608930725125286022073202186735,160959.45
2540,88060888315193239671415273478669354744,153640.94
2541,43379623741273252789378915604965416124,191850.36
2542,120594732805463814802532730368999845841,160649.05
2543,290219953911999577389679335722475391227,158743.12
2544,54971377242964926893735096802472850712,169367.27
2545,286345818630305521846501091762591207761,155337.17
2546,62099999334292002877708349136242350887,75986.38
2547,128420642773929146351793654188148144235,155134.17
2548,333361012617773292341630276655148055828,149519.73
2549,186923334516098995701292937128778971971,187000.17
2550,165718559022369014225749395411169169829,161718.2
2551,333623914875183264573751303160413936623,211168.45
2552,338597285303173410776394510771071711434,161477.31
2553,126878384471142566120801601639350294062,190202.02
2554,84989453666583014717452934673247578788,183674.66
2555,77172303355163583893902493239361256224,165823.84
2556,82433904878867041266161651749862413242,184383.33
2557,5139305557074754374005454778174682198,145032.5
2558,130617611503962724683285453291498079821,185071.45
2559,30176363492291225194962864102931743639,76275.8
2560,12127991236016951249125967077215610268,181357.77
2561,148316217395640900827741359102328706351,164219.69
2562,77179756911745308066508278475703911500,157518.55
2563,24336153222863152679995177160183115496,194882.69
2564,250410836694984282004955152343729483253,112180.195
2565,62062224322728903311041135753979443015,151269.42
2566,162898576299661710882359263770440950850,112759.38
2567,128450421292295296845188349604064691295,125069.37
2568,199287147808869302737802560503312247863,157538.5
2569,173926184368080013650553821056628158510,152975.7
2570,326107674154301508451596544741031005878,196278.58
2571,334617426455150725588042218541201434161,167003.42
2572,243716122327223370792594322354928210744,72192.33
2573,198942350382439376913441124738612479219,106096.414
2574,134177040977248696672203431891117927950,156636.12
2575,193212935964998375350707762327971506908,204094.0
2576,57723718466286367048995826993137429153,148438.06
2577,266568068058793876132953610837839562441,143780.78
2578,175304551260114669216536299978034383086,171502.6
2579,145693206410403487493058790975170991726,132930.45
2580,135217956414829526367048721639576296639,70480.54
2581,43141889685757761806368818505546505853,144270.03
2582,336617845015935057738708440407393859684,177496.53
2583,27581436713253106810748262079984240487,159287.66
2584,214624509586623407468664704003908380259,140809.33
2585,64811659982204239464598395441783586213,186506.39
2586,56018517785776509640385214371069978998,137154.5
2587,277158746808747521722376195272208049321,181229.45
2588,96548763449008565738632304772760070814,128388.95
2589,186401822843035804059275073060698879685,62458.496
2590,311299117231317858985243224620000192664,154214.9
2591,181050486957146344691263796756901465870,141987.89
2592,22324750687124544318785911771382199552,143376.83
2593,20577938124021340042208134369532341501,194330.98
2594,277475349317459283645024344533796681607,131685.67
2595,173545776474220175711826555881102336825,127442.805
2596,233749422447018623060674365580249939443,185574.28
2597,22861989809169925987198336015603368302,70978.29
2598,244101567478709646535781075398298109462,161511.66
2599,204645761794280930328381247616431002974,173042.89
2600,277666247119721144317119481606014073026,194299.47
2601,276094496786167879268233186330894574889,160903.69
2602,129644573167724641226953320649697258719,154696.03
2603,91818116282293060149113805353417038933,175856.84
2604,182881804852058851894398212974512688982,154851.67
2605,164542621896179885109505346627706095720,147542.48
2606,164554217332877058285313840103326188128,173238.52
2607,210426513764683862526483114433859688909,136338.47
2608,251258857326948818245580670117485587314,158412.77
2609,187789913325214923505886871900741660917,147217.8
2610,44946443105223140108180309953405665815,172969.95
2611,150168991613007806972262203902712671553,154886.08
2612,134963964019824598847639851093613289088,193941.94
2613,104542776641804619064421872392499865222,133370.34
2614,167526392464818253837750722165726347009,121773.78
2615,158280428203688152658539159821449667515,152273.6
2616,28094845908358964005434997128091460704,173105.05
2617,329037733166744336743016512287742871398,188171.28
2618,59873910474572800059815669925411349788,194712.16
2619,244905338487915238452694952291959475626,122645.836
2620,244448524479288055339722025912620073832,174240.84
2621,41810343000605755580563894177155732462,130369.45
2622,36451166347256949459755387286848516277,125094.914
2623,266725789418801743447626565716212712085,208304.84
2624,4249025996795763741776330858283754240,144555.97
2625,132670991780100540751388873485506810722,165063.55
2626,303667455863528866430554012586829530583,159691.23
2627,56686844124627397778825544499803299334,146497.44
2628,204493477879567037146633565200073565211,188959.98
2629,25794178605796902598214164394812835160,146484.8
2630,12017719204844144262795745443695922362,186591.1
2631,14165644411757892901957277406025007093,120763.35
2632,142034470329625275098444830451633708864,127697.84
2633,237209167977552981414114300629028982828,146315.77
2634,314103950058591475667894026173477955341,156207.31
2635,263302667811002378016163078805006871768,95361.28
2636,48295951312612851164858132689169203081,152176.45
2637,36376987258639727372255353158587007923,144957.88
2638,91614523914141158531553724193438081011,98299.08
2639,140990871993530784575923762137859558392,163040.55
2640,104352231790799752077926755057252054682,148856.14
2641,15459262730893043121996978038444867621,115744.11
2642,92446523358556181393970943758839190027,148013.08
2643,263905013321090133184710348091119996484,45835.977
2644,35946106959199483987764414178564059060,168674.61
2645,290422677134634675966337520280743068546,187657.72
2646,109902824323520245609368754703307526551,155335.7
2647,234100436187277633790354177365217149177,245562.4
2648,146187892265611178076208544471097807796,186558.97
2649,129847203083406117184860174012027188622,161229.8
2650,204781735511456005621559362774586231885,172530.22
2651,34895791405353852472063437979162516264,163960.56
2652,176245803680206974546113989663290564066,219331.39
2653,63356799996712454797999871601662194254,146705.94
2654,104376847326567861799679305547697032925,166961.27
2655,5093117690932602955009828471650744308,197497.5
2656,281506443371797030041997347953500772757,156486.95
2657,90386648808064623929186374765725105533,209744.0
2658,322482612079862730784438334291096016983,184362.17
2659,142539457863381403685647890262215812968,148450.88
2660,89298429583397658567335742878664851299,146594.86
2661,2573776063619685038404643798092062332,154830.73
2662,236761158547133391704053377464678142738,140635.11
2663,269506863511477602817256182160662370867,126928.305
2664,258371011383188694393775053409095345972,153471.58
2665,154492655271347327770087605373945456,148892.6
2666,123048852700010927524705916392890539983,138958.44
2667,58161734999090188394189727787092487830,111487.414
2668,237052272615760757438361054330853320124,158639.6
2669,315600628789416579992015419025121619719,146460.11
2670,163270542822615309488148102298338673489,158306.62
2671,137885572705762040476126312067895063994,154462.75
2672,204373618935519768747321784473188674933,168791.47
2673,314564242841490248456226722790466571785,162946.6
2674,119774882103828196177726119974460440571,106312.85
2675,128144912954461989783965853117488437394,169447.8
2676,177125734472515477594053251502293844903,198034.42
2677,123216041963511834706233304444787279810,170724.33
2678,121398042141687406189186472375302018186,174968.45
2679,309964600182101810989514778606744751378,73262.88
2680,107328329293779119274762123244268627561,151529.47
2681,122632716481743401273364498350276245212,141139.4
2682,171478578829596513382350728004013293952,141923.6
2683,58609982049207307059977169523449240526,134406.97
2684,47474365644420607441690845960640477950,143872.25
2685,180023064932991361305743599415965795685,163411.31
2686,228630136309747640945942418974911047133,143688.47
2687,56527078731461207739639756837015952092,144328.53
2688,73747009815074249707234616230692297764,165929.05
2689,310943065084630135429436931370385319037,162966.02
2690,306680284774326423459750336301040236196,146274.67
2691,172401266214815035915961511044060951881,145217.66
2692,265392475657476963226348336031616268327,127482.625
2693,2727835040591738902957922515201357259,150695.55
2694,79099993440172407391601835629505164501,142960.95
2695,18726693473700396771413295933277313111,158272.28
2696,53273008144628559666879067859457813514,138101.72
2697,210855163877087541047352913359210444113,152561.34
2698,39375889494498089227667317661288517444,172923.02
2699,140148796306403403501812110925729407787,180600.75
2700,291034920075444097895219863891664551169,144020.38
2701,325618645023678506429016743245241971446,160746.77
2702,111744730954934835750398801098130157174,153973.56
2703,155222606910147101901582336816033223411,155245.22
2704,87314737200176040921431313225469607242,208838.92
2705,226370761613439517530365607897004009666,138742.56
2706,232549141512420010446138355507245588831,156644.56
2707,338465268496009728748111308787215956963,131758.66
2708,65162851170282780891051131928522465015,128543.586
2709,32536336921153322509785368890258124199,131240.53
2710,281452606544081080194295474693690763129,142387.47
2711,50391334458816413363624530604652967229,194795.36
2712,334537909867989676326578950921042739855,177616.03
2713,169041762313028581535970137277902180795,160720.92
2714,224430287529963398387987749120758200523,162446.98
2715,305970510173239037220364136215273235749,166522.81
2716,164789489076622797384310684978588868601,77556.195
2717,334154416259890089018911136044602443887,125998.484
2718,58665511044568146388916746269185178615,147177.4
2719,163907696134970306284304957016363090032,192010.33
2720,310157817435571629812470586108481832721,137596.3
2721,340009032741216933194255343635714152512,134084.44
2722,107845021352750204451036903646033220760,120818.06
2723,138099997215446318868312303708417328405,193213.19
2724,4830655026429447936362413947636633469,146053.38
2725,338014163403159032524146986104546365707,126388.92
2726,140070529633712466664490770592949331108,159189.69
2727,335812245973649363819924539784337774086,187657.72
2728,225841391777266095369676922755810857014,125660.81
2729,213559782313618617925865589288235763444,149333.42
2730,164238574107738877900477787035177183889,182954.25
2731,23605864062655964409464757449777595494,168221.1
2732,332226666825036432240189783348836696692,133288.33
2733,174244828855326299881422312723484175890,134375.53
2734,10566109413376763556502895102972508590,159126.19
2735,314729944425563892689358886168033637286,115396.97
2736,262427585084237386448189730837433170740,165160.39
2737,255032508932809969643434315055897548863,133737.08
2738,143655178586881600032984358195068706259,163579.61
2739,74143952791621562233100807107501763814,162329.77
2740,308295203550571718190006965790668949269,132811.17
2741,105902458360616554240734171029340055519,183875.52
2742,14917860712791059315895697860615915153,152086.08
2743,53675030061290285869255785979517923849,114893.57
2744,58823189065379662715267379943065256570,116550.92
2745,304585459872912380544687500172904485259,181144.77
2746,237438942506192338989218104639891571445,142923.72
2747,269300875078274223176065752244203085885,131458.31
2748,230419365179107931687786089690878694974,166233.2
2749,172355690939650300255249094501956206215,142417.56
2750,85773501908791340139954124901145276695,147023.67
2751,268304009272058174156104557362990492435,135649.81
2752,315812911453462623706178023242752002263,169199.11
2753,282487757679166611802798648065465395519,190279.22
2754,129244516195926646297678973247888230160,179001.06
2755,250118829806764910330818949586466898593,143752.78
2756,28209370297286046549796549408775817367,139964.95
2757,32569412019280349703794529490337359811,138754.47
2758,157254255968198798990241920609684935587,199199.12
2759,317398945671961491290354900636244622018,197032.75
2760,55031814071112610564537032980252071889,135880.53
2761,173887186814510170173431367453090038018,149260.5
2762,329667730037881881192233711350042844919,182818.02
2763,232700059845953817720996220758359629609,142267.55
2764,319000827055481107654956716390782433161,194702.92
2765,139420636190800622330633209772925653479,175019.83
2766,210420438069261682352014681803896708630,104751.05
2767,255133879825543054465213784882677331841,88268.516
2768,215814005179183516445967570364814880073,185511.45
2769,204380782467221416263333119801071854532,89588.195
2770,91157804015536476408848686721643285862,144666.28
2771,47726103639391645745170429878067588704,136603.67
2772,229511744420097624486939746077679395226,158471.2
2773,320694248125623953726086221399893364949,207995.2
2774,256855441201698642556174454918346634496,170863.61
2775,241762678636821712672386576669801093,141824.03
2776,146450766852616888208553635805230498738,174692.2
2777,279405289861483600642238094311390166304,156516.58
2778,188909074186902381405777275602721836168,117228.58
2779,316523987606071678854775229048717069508,123967.09
2780,35316498511015993159406436738474921990,159710.81
2781,142498551073673645420665713694452959639,125765.6
2782,291598765068217150500205674604189140016,161269.94
2783,63654729739697375201946956731845517300,178358.64
2784,8323391965092647615888875491991858835,177995.0
2785,171163075041831841377467661805512806048,165168.25
2786,239569818060279358296139139209211373355,127762.55
2787,27357879876901183600515889271599414199,195371.22
2788,316078103458849389901178348514542763269,142245.56
2789,165043740832001684453961422904561495471,152975.7
2790,190487890743609665679506616851678717722,175628.12
2791,303414654828372092315253051697347782796,200977.08
2792,286399514885939362882015490896481183629,195382.34
2793,14499660930384032361855445625382394304,149089.45
2794,15310908976171634377458672283348235714,64090.28
2795,226415166431218825100429271719933721295,142468.38
2796,307063222748125532187758210698354271706,136975.34
2797,195803546756347973880381794701633891017,112885.17
2798,99275461953189707045977327724387527181,174400.2
2799,156457643637534748041596797386238029185,143842.88
2800,164595405752998292778677502763803166796,159790.23
2801,58425372963100126348907333600867887107,189682.7
2802,291403255302440794188359325280521199606,149698.88
2803,44290173679599745891873011433548267257,177085.17
2804,124403605183991707434500307679256824664,126815.32
2805,314781029466627162931484622496960102838,148389.44
2806,231744951816421303725454772453538774891,204141.5
2807,129743010282946273198318666060837827037,141338.38
2808,288375081529910036548276567083233382007,91316.28
2809,170015096351075066511836793878052258545,85170.37
2810,174933848835909407589576411192132057201,153831.9
2811,35781697789350533234230800854499882603,172091.48
2812,259777253937908167270933811547174357899,136647.69
2813,201547229511602847242968377895988875955,163874.02
2814,2570564415145760703380325162247920272,102774.93
2815,139629989864518272309973707904241638898,226481.14
2816,330928426320400404007385330209781976552,158549.33
2817,176301930394232237658580405567673114679,237091.64
2818,45486013052067624625271821645719155961,168749.64
2819,143423479871533952188280897372288661787,175592.44
2820,226814207097782837323019181443806153604,128191.29
2821,259725114690362363363804020649939154197,182306.47
2822,77876312839460671274054892987199959259,136567.61
2823,124521770869637201080895361428381331404,182760.86
2824,6026433132921973768347928712698982319,187685.83
2825,213733428827404365723836793296154034171,168679.28
2826,174807962141811724087877868764407044181,166335.69
2827,150943740352559452707798328959603239491,147541.0
2828,211904528321700071827188807054549007128,187874.02
2829,249780604543674553785501496819884106215,195701.03
2830,90922418194913707724246719233845545389,122472.6
2831,244067339224332916668057440990218711563,169122.83
2832,97848971501876870049118636815617327769,136468.61
2833,234142503778392494916722373106124307390,161626.17
2834,239244518868364697954331834965410775448,187939.6
2835,58537723194560682585576441910166669545,161966.44
2836,72467711753287131741457201190345680179,187282.56
2837,315480130306669977809014663251456022099,140483.22
2838,204865793485119557387085798285548191903,129852.86
2839,29012271446001536200413980253556862048,131346.38
2840,31619747495598558553235316436214552568,127828.4
2841,66341047313394767121674306155412415370,171183.95
2842,306010325000640944273384658252019455527,177426.81
2843,321078906861263289414090657259023176439,136725.7
2844,146089461629226125098399722248016690240,164758.14
2845,214269182427013299703179813215166852351,177441.14
2846,13467332670384789698021093874523253191,175060.56
2847,267955651245350278244108546706904850664,159071.83
2848,14188583609115842317290146572101020008,135583.61
2849,221951277392660959385990470548105094050,197420.61
2850,245781735713223140773507509399108537693,116554.11
2851,303434258267240134338319115407163714109,163936.53
2852,137950783384986662360852314160331908081,154285.03
2853,205810965628916528430689789358285352270,96968.1
2854,98356401224259429029023688238231993484,187746.67
2855,83918134235384163614425788040865249905,178359.69
2856,8651484563138911028579690025754102624,136356.28
2857,61347187247717540517748477770726968552,142933.39
2858,168927014376185539432309373177953772852,164224.39
2859,157051311387748741207336683340630039484,133916.53
2860,16526533405959043593378250369562706032,150821.25
2861,49387628363180918584182086024862329408,64717.434
2862,26472135644665563205866893370484338714,169594.6
2863,296065065374133884709745848480305376444,109960.88
2864,67969862891676524883739710237513640892,189253.53
2865,295687460458595622827389005421083826795,150506.97
2866,136875207455003225587421641495754339029,182961.4
2867,240775949871151647006350514371656349482,201721.5
2868,183434234540079006313235530771087341057,193412.1
2869,284740181271354672850102470988537865491,151559.53
2870,81728271308480891412961160751610654491,208286.69
2871,65054455286925142222844077567720884034,180781.64
2872,219602789052411744815222599728043902440,76321.18
2873,63236317500678844054026158261887132271,200084.38
2874,150916658884568003168340275157362378132,126933.44
2875,34080968333076133063729283474528340963,180958.89
2876,32479588087647525357693469216907103383,188116.34
2877,88584793140496641261740939114547555655,96184.95
2878,326628506706698118266111120030725121144,189751.23
2879,154749203404562708457993297145948884771,197052.42
2880,237493384313991732901400902911105408868,153889.03
2881,63303828481014421005372296811770988135,149675.36
2882,68564178792728266932250401764175334447,191948.98
2883,177717481673340557280565139569314356456,194312.47
2884,44651730971250888600763355551514656177,97961.63
2885,287431873053703164956699057459910886122,179806.73
2886,16088468503312705038760055725356232165,140577.95
2887,62878131998948442214770881517391917533,142915.94
2888,86918687953390848192751615787461312500,110086.19
2889,118539146862123051295852531948729005946,79669.11
2890,204946169081451328997888400455667303062,195216.8
2891,208360011150587060482226777677494585918,160918.7
2892,2582576721254266998684840454641621277,122758.06
2893,270127451894699745991934331461461586850,190233.06
2894,248936046921424674224690041424376321917,203043.08
2895,333054297409138311830218626583134349053,164401.05
2896,303662927740845428347074676109565788003,124272.19
2897,158645433760934150836290470728740155166,163062.69
2898,51206180661103133051569648028547214209,166763.94
2899,21114020916198189405161448816797388276,180600.75
2900,174255850233350226226594488852029391891,187775.03
2901,160670888342763602658477819321560315176,165392.2
2902,138969604104068666252990796914738943950,143685.69
2903,329965131425674007445748103513109210876,201268.86
2904,96530256492823125876540786427308522772,71379.37
2905,232432833922378624096831552475780947546,61647.844
2906,324503799772781296137242450699339247800,146914.67
2907,206287716496009276904932129816766061809,179824.1
2908,328103729900605818847644267082148363263,98560.18
2909,263915838828141576951947160436202769907,221276.77
2910,219372698078448342949402631483625469958,165929.14
2911,264362061119526970578279674934869640457,170357.9
2912,303662540255061582976361606710389026120,129238.3
2913,145890134858598426769791204717672018638,191955.92
2914,153658973985856175962915826240095722325,155345.53
2915,199424632572577710319284854998812931500,169164.86
2916,173325311010209681602788176538201580576,196595.6
2917,57649138545443428157887971140102783094,134868.73
2918,248286493924798316201915570030012721089,160536.1
2919,215832507651145119771461479024583032718,131587.69
2920,80708015379131663449347684990369955088,151533.84
2921,250915835312135991279654319926194432153,139641.69
2922,238966148585579297952308878083579079293,136441.45
2923,334637499731420814206297118382458805522,186556.75
2924,29504570896563116437682207343554616835,174474.8
2925,177339605855778418440950220460050178821,129191.72
2926,197139258958819498905659799053337820206,141834.05
2927,210114911606065203545696870830964671936,148430.78
2928,313394212606208448103279246607187987286,123394.47
2929,73852876267168325760481462114154200944,174497.75
2930,7132675294493848708518533979512028262,148038.31
2931,126707588215922173499371356479813090400,210117.39
2932,278714093093698694099907336963704575314,161417.78
2933,86851433412335660798767562215154102706,174672.0
2934,285039183279754793578524294751444845136,81535.266
2935,47740503846028773176260474296732864433,150093.98
2936,92163916112279609141398038505157843258,200052.19
2937,277675601640489102544618775681728227760,134569.38
2938,65707123074039626784183680046932299900,180949.08
2939,285032185018390603731018162213612719937,169815.17
2940,152760496347633783318198830517165262088,174933.38
